"Time","B_1 - I45","B_2 - I45","B_3 - I45","B_4 - I45","Center - I45","B_1 - I49","B_2 - I49","B_3 - I49","B_4 - I49","Center - I49","B_1 - I50","B_2 - I50","B_3 - I50","B_4 - I50","Center - I50","B_1 - I51","B_2 - I51","B_3 - I51","B_4 - I51","Center - I51","B_1 - I52","B_2 - I52","B_3 - I52","B_4 - I52","Center - I52","B_1 - I53","B_2 - I53","B_3 - I53","B_4 - I53","Center - I53","B_1 - I54","B_2 - I54","B_3 - I54","B_4 - I54","Center - I54","B_1 - I55","B_2 - I55","B_3 - I55","B_4 - I55","Center - I55","B_1 - I56","B_2 - I56","B_3 - I56","B_4 - I56","Center - I56","B_1 - I57","B_2 - I57","B_3 - I57","B_4 - I57","Center - I57","B_1 - I58","B_2 - I58","B_3 - I58","B_4 - I58","Center - I58","RPM "
2026-07-08 05:00:00,0.122 Mpa,1.02 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.111 Mpa,0.109 Mpa,0.112 Mpa,1.02 Mpa,0 Mpa,0.112 Mpa,0.110 Mpa,0.113 Mpa,0.109 Mpa,0 Mpa,0.113 Mpa,0.115 Mpa,0.113 Mpa,0.114 Mpa,,0.117 Mpa,0.115 Mpa,0.116 Mpa,0.116 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,0.125 Mpa,0.124 Mpa,0.124 Mpa,0.125 Mpa,0.00639 Mpa,0.124 Mpa,0.124 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.128 Mpa,0.131 Mpa,0.129 Mpa,0.129 Mpa,0.00758 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,1.01 Mpa,0.00586 Mpa,0.126 Mpa,0.126 Mpa,1.02 Mpa,0.127 Mpa,0 Mpa,1628 RPM
2026-07-08 07:00:00,0.124 Mpa,1.02 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.100 Mpa,0.0980 Mpa,0.100 Mpa,1.02 Mpa,0 Mpa,0.110 Mpa,0.108 Mpa,0.110 Mpa,0.107 Mpa,0 Mpa,0.117 Mpa,0.119 Mpa,0.116 Mpa,0.118 Mpa,,0.124 Mpa,0.122 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.121 Mpa,0.123 Mpa,0 Mpa,0.124 Mpa,0.123 Mpa,0.123 Mpa,0.124 Mpa,0.00660 Mpa,0.123 Mpa,0.125 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.128 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.124 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,1.01 Mpa,0.127 Mpa,0 Mpa,1578 RPM
2026-07-08 09:00:00,0.124 Mpa,1.02 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.111 Mpa,0.109 Mpa,0.112 Mpa,1.02 Mpa,0 Mpa,0.112 Mpa,0.110 Mpa,0.112 Mpa,0.109 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.119 Mpa,0.121 Mpa,,0.124 Mpa,0.122 Mpa,0.124 Mpa,0.123 Mpa,0.00882 Mpa,0.121 Mpa,0.122 Mpa,0.120 Mpa,0.122 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.125 Mpa,0.00635 Mpa,0.126 Mpa,0.127 Mpa,0.130 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.129 Mpa,0.127 Mpa,0.126 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.127 Mpa,0.126 Mpa,1.01 Mpa,0.127 Mpa,0 Mpa,1730 RPM
2026-07-08 11:00:00,0.121 Mpa,1.01 Mpa,0.123 Mpa,0.123 Mpa,0.0145 Mpa,0.114 Mpa,0.112 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.113 Mpa,0.111 Mpa,0.113 Mpa,0.110 Mpa,0 Mpa,0.117 Mpa,0.121 Mpa,0.117 Mpa,0.119 Mpa,,0.118 Mpa,0.116 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.118 Mpa,0.118 Mpa,0.116 Mpa,0.119 Mpa,0.0122 Mpa,0.132 Mpa,0.131 Mpa,0.131 Mpa,0.131 Mpa,0 Mpa,0.124 Mpa,0.126 Mpa,0.128 Mpa,1.02 Mpa,0 Mpa,0.127 Mpa,0.132 Mpa,0.129 Mpa,0.129 Mpa,0 Mpa,0.121 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.126 Mpa,1.02 Mpa,0.127 Mpa,0 Mpa,1718 RPM
2026-07-08 13:00:00,0.117 Mpa,1.01 Mpa,0.118 Mpa,0.118 Mpa,0 Mpa,0.119 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.118 Mpa,0.115 Mpa,0.118 Mpa,0.114 Mpa,0 Mpa,0.116 Mpa,0.119 Mpa,0.115 Mpa,0.118 Mpa,,0.122 Mpa,0.121 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.114 Mpa,0.114 Mpa,0.112 Mpa,0.115 Mpa,0.0482 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.117 Mpa,0.119 Mpa,0.121 Mpa,1.02 Mpa,0 Mpa,0.129 Mpa,0.134 Mpa,0.132 Mpa,0.132 Mpa,0.00733 Mpa,0.120 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.117 Mpa,0.117 Mpa,0.994 Mpa,0.117 Mpa,0.0277 Mpa,1602 RPM
2026-07-08 15:00:00,0.120 Mpa,1.02 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.113 Mpa,0.111 Mpa,0.113 Mpa,1.02 Mpa,0 Mpa,0.103 Mpa,0.101 Mpa,0.103 Mpa,0.0992 Mpa,0 Mpa,0.118 Mpa,0.121 Mpa,0.117 Mpa,0.120 Mpa,,0.118 Mpa,0.117 Mpa,0.118 Mpa,0.118 Mpa,0 Mpa,0.122 Mpa,0.123 Mpa,0.121 Mpa,0.124 Mpa,0 Mpa,0.129 Mpa,0.128 Mpa,0.128 Mpa,0.127 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,0.128 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.126 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,0.115 Mpa,0.114 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.127 Mpa,0.127 Mpa,1.01 Mpa,0.128 Mpa,0 Mpa,1653 RPM
2026-07-08 17:00:00,0.116 Mpa,1.02 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.113 Mpa,0.110 Mpa,0.114 Mpa,1.01 Mpa,0.0100 Mpa,0.115 Mpa,0.111 Mpa,0.115 Mpa,0.111 Mpa,0 Mpa,0.113 Mpa,0.115 Mpa,0.113 Mpa,0.114 Mpa,,0.117 Mpa,0.117 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.122 Mpa,0.120 Mpa,0.120 Mpa,0.122 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.121 Mpa,0.121 Mpa,0.00962 Mpa,0.125 Mpa,0.126 Mpa,0.128 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.128 Mpa,0.128 Mpa,0.126 Mpa,0.00642 Mpa,0.118 Mpa,0.118 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.979 Mpa,0.123 Mpa,0 Mpa,1607 RPM
2026-07-08 19:00:00,0.119 Mpa,1.02 Mpa,0.121 Mpa,0.122 Mpa,0 Mpa,0.115 Mpa,0.112 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.114 Mpa,0.118 Mpa,0.114 Mpa,0 Mpa,0.115 Mpa,0.117 Mpa,0.114 Mpa,0.116 Mpa,,0.114 Mpa,0.114 Mpa,0.113 Mpa,0.115 Mpa,0 Mpa,0.117 Mpa,0.117 Mpa,0.116 Mpa,0.118 Mpa,0 Mpa,0.104 Mpa,0.108 Mpa,0.105 Mpa,0.108 Mpa,0 Mpa,0.124 Mpa,0.124 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.124 Mpa,0.123 Mpa,0.121 Mpa,0 Mpa,0.117 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.123 Mpa,1.00 Mpa,0.124 Mpa,0 Mpa,1668 RPM
2026-07-08 21:00:00,0.124 Mpa,1.02 Mpa,0.126 Mpa,0.126 Mpa,0 Mpa,0.114 Mpa,0.112 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.116 Mpa,0.120 Mpa,0.115 Mpa,0 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0.117 Mpa,,0.118 Mpa,0.117 Mpa,0.117 Mpa,0.118 Mpa,0 Mpa,0.117 Mpa,0.117 Mpa,0.116 Mpa,0.119 Mpa,0 Mpa,0.117 Mpa,0.117 Mpa,0.117 Mpa,0.118 Mpa,0.00876 Mpa,0.124 Mpa,0.125 Mpa,0.128 Mpa,1.01 Mpa,0.00693 Mpa,0.123 Mpa,0.124 Mpa,0.124 Mpa,0.122 Mpa,0 Mpa,0.118 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.985 Mpa,0.123 Mpa,0 Mpa,1629 RPM
2026-07-08 23:00:00,0.121 Mpa,1.01 Mpa,0.122 Mpa,0.122 Mpa,0.00647 Mpa,0.118 Mpa,0.115 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.118 Mpa,0.122 Mpa,0.118 Mpa,0 Mpa,0.102 Mpa,0.103 Mpa,0.102 Mpa,0.103 Mpa,,0.114 Mpa,0.113 Mpa,0.113 Mpa,0.113 Mpa,0.0336 Mpa,0.117 Mpa,0.116 Mpa,0.116 Mpa,0.118 Mpa,0 Mpa,0.131 Mpa,0.130 Mpa,0.130 Mpa,0.130 Mpa,0 Mpa,0.114 Mpa,0.115 Mpa,0.115 Mpa,1.00 Mpa,0.0370 Mpa,0.129 Mpa,0.131 Mpa,0.131 Mpa,0.129 Mpa,0.00699 Mpa,0.118 Mpa,0.117 Mpa,0.120 Mpa,1.01 Mpa,0.00697 Mpa,0.126 Mpa,0.126 Mpa,0.994 Mpa,0.128 Mpa,0 Mpa,1557 RPM
2026-07-09 01:00:00,0.126 Mpa,1.02 Mpa,0.128 Mpa,0.128 Mpa,0 Mpa,0.118 Mpa,0.115 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.116 Mpa,0.119 Mpa,0.116 Mpa,0.0233 Mpa,0.115 Mpa,0.117 Mpa,0.115 Mpa,0.116 Mpa,,0.125 Mpa,0.123 Mpa,0.124 Mpa,0.124 Mpa,0 Mpa,0.115 Mpa,0.115 Mpa,0.113 Mpa,0.116 Mpa,0 Mpa,0.134 Mpa,0.132 Mpa,0.133 Mpa,0.132 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.124 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.109 Mpa,0.108 Mpa,0.110 Mpa,1.00 Mpa,0.0224 Mpa,0.125 Mpa,0.125 Mpa,1.00 Mpa,0.126 Mpa,0.00664 Mpa,1686 RPM
2026-07-09 03:00:00,0.128 Mpa,1.02 Mpa,0.129 Mpa,0.129 Mpa,0 Mpa,0.110 Mpa,0.108 Mpa,0.111 Mpa,1.01 Mpa,0.00735 Mpa,0.116 Mpa,0.113 Mpa,0.116 Mpa,0.112 Mpa,0 Mpa,0.120 Mpa,0.122 Mpa,0.120 Mpa,0.121 Mpa,,0.130 Mpa,0.128 Mpa,0.129 Mpa,0.129 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,0.129 Mpa,0.128 Mpa,0.128 Mpa,0.128 Mpa,0 Mpa,0.124 Mpa,0.125 Mpa,0.128 Mpa,1.02 Mpa,0 Mpa,0.127 Mpa,0.129 Mpa,0.129 Mpa,0.127 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,1.00 Mpa,0.127 Mpa,0 Mpa,1716 RPM
2026-07-09 05:00:00,0.121 Mpa,1.02 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.116 Mpa,0.114 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.118 Mpa,0.120 Mpa,0.117 Mpa,0 Mpa,0.116 Mpa,0.117 Mpa,0.115 Mpa,0.117 Mpa,,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.122 Mpa,0.0117 Mpa,0.109 Mpa,0.110 Mpa,0.108 Mpa,0.111 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.123 Mpa,0.123 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.128 Mpa,0.126 Mpa,0.125 Mpa,0.00680 Mpa,0.123 Mpa,0.122 Mpa,0.125 Mpa,1.01 Mpa,0.00609 Mpa,0.127 Mpa,0.126 Mpa,1.01 Mpa,0.128 Mpa,0 Mpa,1610 RPM
2026-07-09 07:00:00,0.124 Mpa,1.02 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.115 Mpa,0.113 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.120 Mpa,0.124 Mpa,0.119 Mpa,0 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0.120 Mpa,,0.127 Mpa,0.124 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.116 Mpa,0.116 Mpa,0.114 Mpa,0.117 Mpa,0 Mpa,0.127 Mpa,0.125 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.122 Mpa,0.123 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.129 Mpa,0.132 Mpa,0.130 Mpa,0.129 Mpa,0 Mpa,0.129 Mpa,0.128 Mpa,0.131 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.126 Mpa,1.02 Mpa,0.128 Mpa,0 Mpa,1772 RPM
2026-07-09 09:00:00,0.125 Mpa,1.02 Mpa,0.127 Mpa,0.127 Mpa,0 Mpa,0.114 Mpa,0.111 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.120 Mpa,0.124 Mpa,0.121 Mpa,0 Mpa,0.122 Mpa,0.124 Mpa,0.120 Mpa,0.122 Mpa,,0.124 Mpa,0.122 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0.0145 Mpa,0.127 Mpa,0.125 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.123 Mpa,0.124 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.131 Mpa,0.135 Mpa,0.133 Mpa,0.132 Mpa,0 Mpa,0.127 Mpa,0.126 Mpa,0.129 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.126 Mpa,1.02 Mpa,0.127 Mpa,0 Mpa,1725 RPM
2026-07-09 11:00:00,0.125 Mpa,1.02 Mpa,0.128 Mpa,0.128 Mpa,0 Mpa,0.113 Mpa,0.106 Mpa,0.113 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.118 Mpa,0.122 Mpa,0.118 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.118 Mpa,0.121 Mpa,,0.124 Mpa,0.122 Mpa,0.124 Mpa,0.123 Mpa,0 Mpa,0.118 Mpa,0.117 Mpa,0.116 Mpa,0.117 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,0.125 Mpa,0.125 Mpa,0.0145 Mpa,0.123 Mpa,0.124 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.129 Mpa,0.132 Mpa,0.130 Mpa,0.130 Mpa,0 Mpa,0.125 Mpa,0.124 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.964 Mpa,0.123 Mpa,0 Mpa,1555 RPM
2026-07-09 13:00:00,0.124 Mpa,1.02 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.115 Mpa,0.108 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.116 Mpa,0.120 Mpa,0.117 Mpa,0 Mpa,0.108 Mpa,0.111 Mpa,0.108 Mpa,0.110 Mpa,,0.122 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.123 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.126 Mpa,0.127 Mpa,0.130 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.127 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.128 Mpa,0.126 Mpa,0.130 Mpa,1.01 Mpa,0.00760 Mpa,0.121 Mpa,0.121 Mpa,1.01 Mpa,0.123 Mpa,0 Mpa,1651 RPM
2026-07-09 15:00:00,0.120 Mpa,1.02 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.114 Mpa,0.106 Mpa,0.114 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.117 Mpa,0.121 Mpa,0.117 Mpa,0 Mpa,0.119 Mpa,0.122 Mpa,0.118 Mpa,0.120 Mpa,,0.126 Mpa,0.124 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.122 Mpa,0.124 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.124 Mpa,0 Mpa,0.121 Mpa,0.123 Mpa,0.125 Mpa,1.02 Mpa,0 Mpa,0.131 Mpa,0.136 Mpa,0.133 Mpa,0.133 Mpa,0.00272 Mpa,0.127 Mpa,0.126 Mpa,0.129 Mpa,1.02 Mpa,0 Mpa,0.128 Mpa,0.127 Mpa,1.02 Mpa,0.129 Mpa,0 Mpa,1764 RPM
2026-07-09 17:00:00,0.121 Mpa,1.02 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.115 Mpa,0.109 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.118 Mpa,0.121 Mpa,0.117 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.120 Mpa,0.121 Mpa,,0.123 Mpa,0.121 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.114 Mpa,0.114 Mpa,0.113 Mpa,0.115 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.121 Mpa,0.00614 Mpa,0.119 Mpa,0.121 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.125 Mpa,0.124 Mpa,0.122 Mpa,0.00870 Mpa,0.122 Mpa,0.121 Mpa,0.124 Mpa,1.01 Mpa,0.00620 Mpa,0.127 Mpa,0.127 Mpa,1.02 Mpa,0.128 Mpa,0 Mpa,1720 RPM
2026-07-09 19:00:00,0.123 Mpa,1.02 Mpa,0.124 Mpa,0.125 Mpa,0 Mpa,0.116 Mpa,0.108 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0 Mpa,0.121 Mpa,0.123 Mpa,0.120 Mpa,0.121 Mpa,,0.120 Mpa,0.120 Mpa,0.119 Mpa,0.120 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,0.118 Mpa,0.117 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.123 Mpa,0.124 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.128 Mpa,0.128 Mpa,0.126 Mpa,0 Mpa,0.117 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,1.01 Mpa,0.123 Mpa,0 Mpa,1772 RPM
2026-07-09 21:00:00,0.121 Mpa,1.02 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.115 Mpa,0.112 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,0.116 Mpa,0 Mpa,0.117 Mpa,0.119 Mpa,0.116 Mpa,0.118 Mpa,,0.124 Mpa,0.122 Mpa,0.124 Mpa,0.124 Mpa,0 Mpa,0.119 Mpa,0.120 Mpa,0.117 Mpa,0.121 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0.126 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.126 Mpa,1.01 Mpa,0.0151 Mpa,0.126 Mpa,0.130 Mpa,0.128 Mpa,0.126 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.124 Mpa,1.01 Mpa,0.126 Mpa,0 Mpa,1798 RPM
2026-07-09 23:00:00,0.125 Mpa,1.01 Mpa,0.126 Mpa,0.126 Mpa,0.00782 Mpa,0.113 Mpa,0.109 Mpa,0.114 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,0.115 Mpa,0.0110 Mpa,0.120 Mpa,0.124 Mpa,0.119 Mpa,0.122 Mpa,,0.126 Mpa,0.123 Mpa,0.126 Mpa,0.125 Mpa,0.0270 Mpa,0.117 Mpa,0.117 Mpa,0.116 Mpa,0.118 Mpa,0 Mpa,0.124 Mpa,0.123 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.122 Mpa,0.123 Mpa,0.125 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.128 Mpa,0.126 Mpa,0.126 Mpa,0 Mpa,0.119 Mpa,0.117 Mpa,0.120 Mpa,1.01 Mpa,0.00779 Mpa,0.126 Mpa,0.126 Mpa,1.02 Mpa,0.127 Mpa,0 Mpa,1774 RPM
2026-07-10 01:00:00,0.120 Mpa,1.02 Mpa,0.121 Mpa,0.121 Mpa,0 Mpa,0.114 Mpa,0.109 Mpa,0.114 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.117 Mpa,0.121 Mpa,0.117 Mpa,0 Mpa,0.119 Mpa,0.123 Mpa,0.118 Mpa,0.121 Mpa,,0.121 Mpa,0.120 Mpa,0.121 Mpa,0.122 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.120 Mpa,0.122 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.123 Mpa,0.125 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.127 Mpa,0.131 Mpa,0.129 Mpa,0.128 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.125 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.126 Mpa,1.02 Mpa,0.127 Mpa,0 Mpa,1756 RPM
2026-07-10 03:00:00,0.121 Mpa,1.02 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.113 Mpa,0.108 Mpa,0.113 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.117 Mpa,0.120 Mpa,0.117 Mpa,0 Mpa,0.116 Mpa,0.119 Mpa,0.115 Mpa,0.117 Mpa,,0.122 Mpa,0.121 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.114 Mpa,0.114 Mpa,0.112 Mpa,0.114 Mpa,0 Mpa,0.127 Mpa,0.126 Mpa,0.126 Mpa,0.126 Mpa,0 Mpa,0.120 Mpa,0.121 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.128 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.118 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,1.02 Mpa,0.126 Mpa,0 Mpa,1771 RPM
2026-07-10 05:00:00,0.118 Mpa,1.02 Mpa,0.120 Mpa,0.120 Mpa,0 Mpa,0.116 Mpa,0.111 Mpa,0.116 Mpa,1.01 Mpa,0.00666 Mpa,0.124 Mpa,0.120 Mpa,0.123 Mpa,0.120 Mpa,0 Mpa,0.119 Mpa,0.120 Mpa,0.118 Mpa,0.119 Mpa,,0.121 Mpa,0.119 Mpa,0.120 Mpa,0.119 Mpa,0 Mpa,0.115 Mpa,0.114 Mpa,0.114 Mpa,0.115 Mpa,0 Mpa,0.125 Mpa,0.124 Mpa,0.124 Mpa,0.124 Mpa,0 Mpa,0.123 Mpa,0.124 Mpa,0.125 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.124 Mpa,0.123 Mpa,0.122 Mpa,0 Mpa,0.119 Mpa,0.118 Mpa,0.121 Mpa,1.01 Mpa,0.0167 Mpa,0.120 Mpa,0.120 Mpa,1.02 Mpa,0.121 Mpa,0 Mpa,1665 RPM
2026-07-10 07:00:00,0.129 Mpa,1.02 Mpa,0.131 Mpa,0.131 Mpa,0 Mpa,0.115 Mpa,0.109 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.117 Mpa,0.121 Mpa,0.118 Mpa,0 Mpa,0.119 Mpa,0.122 Mpa,0.118 Mpa,0.121 Mpa,,0.126 Mpa,0.124 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.119 Mpa,0.121 Mpa,0 Mpa,0.127 Mpa,0.127 Mpa,0.126 Mpa,0.126 Mpa,0 Mpa,0.127 Mpa,0.127 Mpa,0.130 Mpa,1.01 Mpa,0 Mpa,0.129 Mpa,0.133 Mpa,0.131 Mpa,0.130 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.126 Mpa,1.02 Mpa,0.127 Mpa,0 Mpa,1771 RPM
2026-07-10 09:00:00,0.126 Mpa,1.02 Mpa,0.129 Mpa,0.127 Mpa,0 Mpa,0.115 Mpa,0.108 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.120 Mpa,0.123 Mpa,0.120 Mpa,0 Mpa,0.122 Mpa,0.125 Mpa,0.121 Mpa,0.123 Mpa,,0.124 Mpa,0.123 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.119 Mpa,0.121 Mpa,0 Mpa,0.129 Mpa,0.129 Mpa,0.129 Mpa,0.129 Mpa,0.00644 Mpa,0.124 Mpa,0.125 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.132 Mpa,0.135 Mpa,0.134 Mpa,0.132 Mpa,0 Mpa,0.120 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.128 Mpa,0.128 Mpa,1.02 Mpa,0.130 Mpa,0 Mpa,1770 RPM
